id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
1257,Quercus_Coccifera,9.766,5.859,64.453,7.812,33.203,15.625,48.828,0,0,3.125,3.906,23.438,11.719,1.953,33.203,0,3.906,7.812,5.859,9.766,9.766,1.953,0,7.812,1.953,11.719,0,27.344,11.719,46.875,17.578,21.484,13.672,0,9.766,1.953,39.062,39.062,35.156,7.812,13.672,1.953,27.344,17.578,15.625,15.625,42.969,42.969,17.578,5.859,9.766,0,27.344,13.672,21.484,3.906,25.391,7.812,3.125,5.859,0,0,23.438,5.859,36.709,31.592,31.989,26.725,22.549,2.684,31.515,26.979,22.076,1.563,99.624,11.947,18.236,22.366,28.064,29.661,2.735,22.763,26.298,22.876,17.742,14.044,15.999,20.002,2.455,28.092,24.769,23.376,2.244,25.371,27.202,29.725,33.656,32.349,27.405,24.787,2.241,21.143,23.002,23.641,19.478,18.338,21.952,24.289,29.314,29.968,24.531,20.975,15.518,11.984,17.024,23.529,25.699,30.922,27.653,23.525,1.747,12.822,17.678,23.303,29.009,27.545,27.671,32.995,3.906,0,0,5.859,1.953,5.859,0,0,16.602,7.812,68.359,0,0,0,39.062,0,9.766,0,11.719,0,0,3.906,977,25.391,1.953,13.379,11.719,0,21.484,0,11.719,0,3.418,9.766,0,0,12.988,10.742,9.766,1.953,14.648,0,0,7.812,1.953,1.953,977,0,10.742,8.789,12.695,0,22.461,17.578,3.906,0,9.766,83.984,0,84.961,0,13.672,0,293
1258,Alnus_Rubra,0,1.953,9.766,1.953,19.531,13.672,50.781,0,1.953,19.531,1.953,17.578,3.906,1.953,37.109,0,9.766,0,13.672,7.812,46.875,15.625,0,3.125,5.859,23.438,0,9.766,5.859,19.531,27.344,3.906,7.812,0,0,1.953,1.953,3.125,29.297,29.297,7.812,9.766,37.109,17.578,1.953,27.344,39.062,10.156,3.906,46.875,7.812,0,46.875,7.812,80.078,19.531,11.719,1.953,9.766,1.953,7.812,0,5.859,1.953,89.863,8.955,83.318,76.561,69.972,63.438,57.626,51.845,47.273,43.793,42.771,45.018,50.751,5.791,65.575,71.154,63.455,56.054,48.497,43.795,42.807,45.032,49.215,5.435,60.138,66.339,72.285,78.631,84.077,86.038,84.476,81.372,77.769,74.311,7.253,69.276,64.534,6.216,5.564,52.567,55.243,55.807,52.863,54.717,53.713,47.102,39.312,31.904,37.273,4.489,46.928,49.967,54.271,57.214,55.716,54.879,57.175,64.421,69.465,75.129,74.309,78.093,80.957,85.582,14.648,977,25.391,293,3.906,977,7.812,33.203,293,0,29.297,0,1.953,3.125,0,3.906,977,977,4.883,10.742,0,83.008,5.859,0,25.391,3.906,20.508,15.625,625,8.789,38.086,6.836,0,0,5.859,0,0,20.508,8.789,4.883,0,1.953,51.758,38.086,293,21.484,52.734,0,15.625,97.656,16.602,23.438,16.602,17.578,977,1.953,7.812,293,41.016,0,0,5.859,7.812,87.891
1262,Quercus_Palustris,0,0,56.641,14.258,11.719,0,0,0,5.859,0,0,9.766,15.625,37.109,11.719,0,0,7.812,37.109,3.906,9.766,1.953,0,0,29.297,5.859,0,29.297,99.609,3.906,5.859,0,0,0,0,5.859,11.719,68.359,7.812,1.953,17.578,15.625,3.906,5.859,42.969,3.906,27.344,1.953,15.625,3.906,1.953,0,7.812,21.484,0,3.906,0,19.531,12.695,25.391,7.812,0,21.484,3.906,66.964,73.774,74.451,67.731,65.077,60.587,55.329,49.735,46.657,43.637,44.019,41.304,34.954,35.638,36.745,2.995,32.895,3.814,34.722,36.872,43.416,44.477,43.546,47.246,52.459,52.391,55.961,62.131,60.499,66.889,68.507,73.638,7.677,83.937,86.757,83.188,77.075,72.316,6.911,62.299,59.279,52.181,4.716,41.809,41.043,35.368,35.903,32.029,29.974,32.178,30.226,34.168,37.507,36.872,40.414,4.475,46.099,4.896,54.675,56.691,60.378,6.481,68.262,66.938,0,36.133,39.062,0,13.672,5.859,0,20.508,98.633,0,0,50.781,44.922,52.734,0,35.156,56.641,977,0,3.418,42.969,0,10.742,0,3.906,0,0,55.664,6.836,44.922,20.508,0,0,16.602,2.832,0,0,1.953,0,0,0,2.832,0,0,12.695,54.688,4.883,50.781,13.672,5.859,0,41.016,0,0,18.555,0,1.953,0,12.695,0,7.812,0,23.438,1.953
1263,Cytisus_Battandieri,21.484,11.719,39.062,42.969,5.859,41.016,19.531,0,1.953,58.594,33.203,1.953,13.672,0,0,0,15.625,39.062,1.953,33.203,0,0,0,0,5.859,54.688,0,11.719,37.109,37.109,0,0,52.734,0,46.875,23.438,19.531,13.672,5.859,0,13.672,15.625,5.859,15.625,66.406,0,0,0,0,0,3.125,0,17.578,3.906,15.625,1.953,33.203,39.062,25.391,0,0,0,25.391,0,44.691,47.609,50.525,5.312,55.806,61.252,66.877,72.988,76.623,78.969,78.072,84.168,8.041,80.927,7.838,73.292,67.108,63.485,60.876,57.938,55.841,52.844,51.715,50.686,47.628,46.328,47.023,46.683,44.892,4.755,46.298,48.702,49.171,49.515,55.083,56.819,62.566,64.522,70.962,72.809,79.234,82.197,88.564,93.476,87.779,83.987,81.462,75.246,72.845,68.585,67.047,63.149,64.006,58.695,55.349,56.616,52.355,50.254,49.917,48.976,4.623,44.417,47.886,4.566,0,977,0,0,0,18.555,0,0,41.016,0,80.078,0,0,1.953,17.188,0,7.812,0,0,0,0,60.547,0,0,0,18.555,0,0,18.555,0,0,0,0,0,0,0,293,0,0,0,0,4.883,0,0,0,0,0,0,49.805,66.406,86.914,0,3.906,0,0,3.906,0,12.891,3.906,17.676,0,51.758,0,0
1265,Zelkova_Serrata,5.859,9.766,3.906,3.906,9.766,27.344,37.109,0,9.766,25.391,17.578,17.578,21.484,7.812,17.578,0,29.297,5.859,27.344,11.719,29.297,3.125,0,33.203,17.578,33.203,17.578,3.906,9.766,5.859,15.625,5.859,11.719,0,19.531,21.484,7.812,19.531,11.719,0,1.953,13.672,3.125,5.859,15.625,13.672,13.672,29.297,9.766,29.297,46.875,5.859,76.172,1.953,23.438,1.953,7.812,15.625,3.906,19.531,0,35.156,3.906,9.766,67.004,64.939,61.212,56.931,52.378,49.595,45.243,42.408,40.296,36.165,35.842,35.048,33.048,35.565,35.872,35.473,38.453,36.682,42.159,42.672,4.655,4.746,52.966,54.377,5.852,63.384,67.948,74.365,80.143,86.662,93.414,9.993,96.032,89.479,82.727,76.198,7.159,67.028,60.675,57.425,51.658,49.447,46.182,41.411,42.953,39.026,34.597,35.984,33.112,34.467,33.936,32.627,36.097,37.057,39.625,41.316,46.316,49.877,5.417,58.203,62.727,66.689,68.853,69.141,0,0,4.883,43.945,0,13.672,18.555,977,20.508,4.883,54.688,0,5.859,25.391,0,0,977,0,54.688,8.789,0,0,977,977,6.836,29.297,11.816,977,12.695,8.789,47.852,0,977,977,4.883,0,0,7.812,39.062,9.766,15.625,293,57.617,9.375,1.953,6.836,8.789,0,24.414,30.273,293,0,6.836,73.242,0,0,977,293,18.555,0,0,56.641,26.367,21.484
1268,Quercus_Phellos,50.781,74.219,13.672,21.484,0,52.734,17.578,0,5.859,19.531,82.031,5.859,10.352,1.953,5.859,0,13.672,46.875,23.438,17.578,0,0,0,0,0,9.766,0,3.906,48.828,7.812,0,0,44.922,0,15.625,15.625,9.766,0,3.906,0,0,46.875,0,5.859,33.203,0,0,0,0,0,37.109,0,5.859,1.953,7.812,0,11.719,41.016,54.688,0,0,0,35.156,1.953,53.147,52.242,54.068,54.389,55.079,58.297,59.691,61.147,65.531,69.697,72.054,75.587,80.311,81.315,80.829,80.594,87.261,86.843,80.055,80.342,80.641,80.212,77.741,75.623,7.304,68.252,65.305,63.222,62.784,59.156,55.829,54.542,53.879,5.477,55.325,54.889,55.615,58.677,60.323,61.699,64.721,66.222,68.502,72.354,76.636,8.139,79.401,78.365,82.266,86.716,85.622,8.011,76.043,79.315,74.972,7.068,67.204,71.869,67.054,63.614,61.373,58.616,57.022,55.859,9.766,977,22.461,0,41.992,0,3.906,14.648,293,0,977,18.457,33.203,293,0,14.648,0,6.836,1.953,293,72.266,11.719,0,0,0,0,977,66.406,11.719,29.297,4.883,7.812,0,33.203,26.367,12.695,0,23.438,1.953,1.953,0,47.852,0,4.883,0,29.297,5.859,10.547,3.906,4.883,293,5.859,0,4.883,83.984,0,3.906,0,1.953,0,36.133,0,3.906,4.883
1269,Sorbus_Aria,3.906,11.719,15.625,13.672,15.625,3.906,27.344,0,5.859,19.531,3.906,21.484,7.812,9.766,33.203,0,17.578,3.906,9.766,5.859,27.344,19.531,0,35.156,17.578,11.719,11.719,9.766,7.812,33.203,19.531,11.719,5.859,0,9.766,15.625,15.625,33.203,25.391,13.672,1.953,1.953,68.359,19.531,3.906,19.531,46.875,50.781,5.859,52.734,13.672,1.953,42.969,5.859,23.438,17.578,11.719,7.812,17.578,5.859,0,9.766,11.719,3.906,14.038,13.042,12.107,11.315,10.453,96.448,90.102,83.804,75.837,70.989,67.175,62.407,55.693,52.135,49.531,44.012,43.208,4.439,48.058,4.789,53.993,58.421,60.529,70.662,7.899,8.205,89.338,98.209,10.328,10.697,11.622,11.993,1.267,12.112,11.263,1.087,10.105,92.592,82.807,83.515,74.283,64.785,63.754,61.419,54.499,48.453,50.084,48.606,45.095,44.158,45.214,56.129,57.831,59.683,60.536,70.921,78.043,84.924,92.937,10.051,10.915,11.754,12.451,13.452,0,0,0,0,0,0,0,0,18.555,0,12.793,0,0,0,13.672,0,26.367,0,0,0,0,22.461,0,0,0,53.711,0,0,18.945,0,27.344,293,0,0,0,0,977,0,0,0,0,0,0,0,0,0,0,0,8.789,10.645,10.742,0,0,977,0,977,0,2.002,0,35.156,0,15.332,0,0
1270,Acer_Opalus,15.625,29.297,33.203,7.812,7.812,35.156,44.922,0,0,13.672,25.391,9.766,39.062,0,25.391,0,11.719,19.531,15.625,7.812,15.625,0,0,11.719,0,23.438,0,13.672,23.438,13.672,5.859,0,27.344,1.953,5.859,19.531,7.812,39.062,23.438,11.719,1.953,21.484,23.438,5.859,27.344,13.672,19.531,23.438,0,9.766,21.484,1.953,33.203,5.859,35.156,0,13.672,29.297,42.969,27.344,7.812,1.953,46.875,0,66.589,70.861,66.277,62.755,59.455,54.004,51.829,51.511,46.725,46.307,43.187,40.317,416,3.751,36.411,38.407,36.107,34.672,35.411,36.915,3.821,39.295,41.847,43.344,44.735,46.372,47.733,50.359,51.839,52.148,53,51.602,53.754,53.926,56.518,50.261,49.286,48.987,46.019,46.774,45.656,44.446,41.691,40.636,40.151,38.845,38.122,38.439,38.823,37.946,3.783,39.248,41.195,42.091,43.569,47,4.585,47.524,48.567,51.125,52.923,57.067,58.158,61.085,58.594,6.836,977,33.203,0,293,41.016,293,32.227,14.258,8.789,0,3.906,12.695,0,0,293,0,87.891,8.789,0,7.812,6.836,0,21.484,8.789,30.273,0,37.109,5.859,29.297,0,22.461,12.695,9.766,0,1.953,1.953,41.016,82.031,3.906,0,12.695,9.766,293,4.883,27.344,293,13.672,50.781,0,0,8.789,3.125,5.859,0,293,4.883,24.414,0,0,0,0,27.344
1271,Phildelphus,15.625,41.016,44.922,33.203,9.766,42.969,39.062,5.859,0,25.391,27.344,3.906,58.594,0,7.812,0,29.297,13.672,5.859,5.859,7.812,0,0,0,0,23.438,0,23.438,44.922,17.578,5.859,0,23.438,1.953,13.672,3.125,29.297,33.203,5.859,3.906,0,9.766,9.766,17.578,15.625,3.906,5.859,3.906,1.953,7.812,19.531,0,46.875,1.953,3.125,0,17.578,23.438,41.016,13.672,1.953,1.953,48.828,0,47.728,45.811,4.437,41.691,39.794,37.221,35.332,3.367,3.151,29.309,28.111,26.367,26.781,25.547,25.003,25.576,25.863,2.825,28.335,31.593,33.661,37.022,40.639,42.862,47.872,50.055,52.091,54.798,59.481,62.382,65.476,64.492,60.984,57.811,55.591,53.103,49.336,45.429,43.258,39.141,36.638,33.902,32.085,30.607,29.092,26.472,27.481,25.236,2.562,2.679,27.855,29.222,30.278,32.416,33.809,35.799,38.484,41.671,45.648,49.072,54.527,574,52.178,50.258,10.742,25.391,8.789,7.812,0,0,29.297,10.742,44.922,3.906,0,0,3.906,78.125,0,5.859,11.719,12.695,47.852,22.461,293,15.625,10.742,1.953,3.418,0,8.789,3.906,45.898,19.531,21.484,0,0,977,20.508,1.953,0,15.625,24.414,55.664,4.883,3.906,8.789,293,18.555,1.953,45.898,0,38.086,43.945,0,63.477,977,2.832,0,0,20.508,0,46.875,0,977,0,8.789,52.734
1273,Castanea_Sativa,0,0,17.578,5.859,11.719,0,9.766,17.578,5.859,1.953,0,21.484,5.859,37.109,35.156,15.625,9.766,3.906,11.719,5.859,42.969,35.156,0,9.766,3.125,9.766,52.734,19.531,9.766,3.906,17.578,13.672,1.953,7.812,0,1.953,11.719,25.391,21.484,15.625,1.953,5.859,27.344,23.438,3.906,13.672,48.828,60.547,7.812,56.641,5.859,19.531,23.438,1.953,27.344,3.906,1.953,5.859,15.625,5.859,0,46.875,9.766,33.203,52.134,45.887,41.448,41.564,45.959,47.939,42.209,3.642,32.382,28.671,21.577,15.983,1.805,23.132,29.715,36.954,38.716,42.574,48.217,44.423,3.749,30.484,23.838,19.924,23.401,30.171,38.449,45.049,42.859,41.183,48.057,53.152,52.742,46.633,39.369,39.129,44.683,42.292,34.747,27.144,2.023,17.267,2.349,30.495,38.175,46.407,46.362,42.186,38.482,35.394,2.831,21.786,18.606,21.709,28.413,3.292,37.952,44.608,51.832,48.054,44.416,41.638,43.183,47.419,13.672,3.906,293,16.602,30.273,0,10.742,13.672,977,22.461,44.922,9.766,3.906,6.836,0,0,0,293,2.832,3.906,0,16.602,1.953,21.484,18.555,40.039,38.086,293,3.906,5.859,5.859,9.766,4.883,56.641,5.859,8.789,12.695,26.367,17.578,43.945,5.859,6.836,23.438,18.555,6.836,21.484,3.125,10.742,24.414,3.906,23.438,32.227,22.461,25.391,79.102,0,4.883,13.672,11.719,0,0,52.734,0,23.438
1275,Quercus_Crassipes,29.297,11.719,27.344,42.969,0,87.891,5.859,0,3.906,58.594,41.016,1.953,13.672,1.953,3.906,0,3.125,42.969,0,3.125,1.953,1.953,0,5.859,1.953,25.391,0,9.766,35.156,3.125,0,0,58.594,0,27.344,13.672,23.438,5.859,5.859,3.906,0,19.531,9.766,11.719,58.594,0,3.906,13.672,0,5.859,5.859,0,19.531,0,3.906,1.953,21.484,54.688,46.875,1.953,0,0,33.203,0,76.761,71.975,67.538,63.646,59.672,55.719,52.289,4.897,46.246,43.923,42.054,40.332,39.056,38.259,37.768,37.989,38.025,38.377,39.014,39.932,41.064,42.681,442,46.046,4.792,50.137,52.815,54.866,56.504,57.084,58.428,62.901,66.575,61.848,57.666,56.562,55.754,53.535,51.338,49.148,47.998,46.299,44.771,43.237,41.446,4.023,39.106,38.701,38.449,37.895,37.762,3.814,39.318,40.646,42.439,44.505,4.727,50.405,53.761,57.929,62.304,66.902,7.171,76.511,16.602,10.742,21.484,0,54.688,12.109,12.695,25.391,977,0,0,977,87.891,0,0,0,9.766,24.414,0,5.859,0,0,10.742,0,1.953,0,14.648,33.203,0,63.477,0,0,0,68.359,36.133,0,0,87.891,1.953,977,0,0,0,5.859,41.016,68.359,1.953,14.648,0,0,0,0,0,0,22.461,0,10.742,0,0,0,0,0,977,25.391
1276,Quercus_Pubescens,3.906,0,25.391,50.781,17.578,0,13.672,0,7.812,9.766,3.906,23.438,9.766,1.953,33.203,0,13.672,9.766,3.125,17.578,3.125,3.906,0,39.062,0,27.344,3.906,3.125,11.719,13.672,9.766,7.812,3.906,0,1.953,1.953,11.719,52.734,33.203,3.906,0,29.297,44.922,9.766,19.531,3.906,25.391,80.078,0,29.297,1.953,0,66.406,3.906,3.125,7.812,3.906,3.125,33.203,11.719,0,1.953,1.953,0,45.036,45.291,47.125,5.177,58,64.096,71.643,79.643,87.918,9.693,1.058,11.537,12.478,13.456,14.386,14.712,15.774,1.558,15.223,14.671,13.707,12.735,1.182,10.882,99.786,91.001,82.806,74.309,65.666,5.855,51.995,45.827,41.645,42.067,42.553,44.725,4.977,56.375,64.059,71.625,80.293,89.151,97.795,10.695,11.672,12.591,13.567,14.549,15.542,15.768,1.475,13.751,12.827,11.856,10.914,99.898,91.625,82.725,74.312,67.818,60.642,5.511,50.414,46.617,0,76.172,3.906,66.406,0,36.133,293,977,13.672,24.414,0,0,45.898,0,0,0,10.547,4.883,11.719,17.578,0,0,43.945,3.418,41.992,977,1.953,0,977,69.336,13.672,0,5.957,0,6.836,0,3.906,0,32.227,42.969,3.906,293,11.719,0,15.625,0,33.203,0,5.859,0,0,0,625,3.906,0,0,3.906,1.953,79.102,0,0,977,0,11.719
1277,Celtis_Koraiensis,5.859,3.906,29.297,3.906,15.625,11.719,3.125,0,9.766,17.578,9.766,23.438,21.484,9.766,33.203,0,3.125,11.719,5.859,17.578,27.344,7.812,0,9.766,1.953,21.484,5.859,7.812,13.672,42.969,13.672,11.719,15.625,11.719,7.812,19.531,13.672,64.453,46.875,21.484,21.484,7.812,17.578,13.672,7.812,3.125,39.062,27.344,1.953,13.672,21.484,0,23.438,29.297,15.625,9.766,7.812,9.766,13.672,0,0,7.812,17.578,3.906,92.755,91.862,90.384,85.633,80.582,75.079,70.173,66.035,60.906,57.071,54.588,52.435,48.335,47.466,49.085,50.141,52.253,5.147,53.665,57.813,62.326,66.714,67.731,71.767,76.683,81.212,8.689,87.564,9.308,98.445,10.111,98.581,95.861,89.981,86.603,82.817,82.283,77.841,72.903,6.768,6.384,60.518,58.894,56.693,53.574,50.683,49.422,48.577,48.196,49.289,51.152,54.272,57.936,62.071,66.613,70.839,75.455,80.942,86.514,91.605,95.036,96.743,92.946,95.645,977,41.992,27.344,0,26.367,0,1.953,92.773,24.414,0,0,0,6.836,27.344,0,0,55.664,0,0,58.594,0,10.742,71.289,0,12.695,0,9.766,4.883,44.922,4.883,41.016,0,0,3.906,14.648,0,0,68.359,7.812,0,0,977,36.133,4.883,41.992,27.344,48.828,0,5.859,41.992,0,0,0,977,0,0,49.805,0,32.227,0,0,0,3.906,45.898
1278,Quercus_Suber,17.578,9.766,56.641,29.297,7.812,17.578,37.109,0,5.859,625,3.125,5.859,17.578,1.953,9.766,0,27.344,35.156,15.625,33.203,1.953,0,0,0,3.906,13.672,1.953,7.812,46.875,29.297,0,3.906,44.922,0,3.125,13.672,25.391,19.531,5.859,1.953,0,3.906,0,11.719,625,3.906,21.484,7.812,1.953,0,25.391,0,21.484,1.953,17.578,1.953,41.016,29.297,3.125,7.812,0,0,33.203,1.953,62.375,58.921,55.155,51.133,46.985,43.018,3.916,35.409,31.664,27.965,24.429,20.846,17.807,16.918,17.361,1.814,19.599,21.613,24.075,27.054,30.469,33.771,36.735,37.969,32.984,30.869,32.295,335,37.516,41.664,45.605,49.591,51.434,48.287,44.706,40.908,37.067,33.517,30.263,29.992,33.157,37.166,35.599,3.265,29.446,25.968,22.769,20.482,18.747,17.457,18.252,19.847,22.027,24.958,2.811,31.652,35.532,39.421,43.363,47.459,51.437,5.563,59.793,64.102,13.672,16.602,0,76.172,0,0,40.039,0,293,6.543,977,0,0,0,0,0,3.125,0,16.016,293,0,0,9.766,22.461,3.906,39.062,3.906,0,9.766,977,22.461,0,25.391,977,0,0,32.227,3.906,36.133,13.477,0,977,4.883,0,13.672,977,18.555,0,1.953,293,0,0,56.641,56.641,0,0,15.625,17.578,26.367,1.953,0,22.461,0,293
1281,Quercus_Ellipsoidalis,0,0,3.125,13.281,3.906,0,0,0,5.859,0,0,13.672,3.906,44.922,7.812,0,3.906,3.906,15.625,7.812,35.156,0,0,5.859,21.484,9.766,0,42.969,95.703,3.906,3.906,3.906,3.906,0,0,17.578,17.578,72.266,1.953,0,1.953,35.156,13.672,3.906,80.078,3.906,35.156,1.953,13.672,3.906,0,3.906,1.953,0,0,5.859,1.953,37.109,11.328,13.672,0,1.953,1.953,13.672,51.358,45.089,37.663,38.494,351,41.474,46.993,51.621,5.369,5.446,53.114,53.182,54.227,55.149,5.421,54.896,5.622,53.969,55.675,52.109,51.371,51.497,47.646,46.213,4.906,46.105,48.484,43.586,4.733,47.107,47.595,52.141,52.592,56.036,58.723,64.144,70.494,65.861,58.839,55.032,52.217,49.761,49.114,47.164,45.468,45.306,46.249,46.926,46.417,49.247,50.385,51.126,52.076,53.724,53.225,52.868,54.208,52.245,56.106,57.191,58.079,56.705,57.717,56.022,13.672,293,14.648,20.508,977,0,5.859,293,0,25.391,4.883,0,35.156,10.742,0,6.836,0,3.906,29.297,3.906,32.227,64.453,4.883,35.156,3.125,7.812,8.789,0,6.836,23.438,4.883,47.852,7.812,5.859,21.484,78.125,0,12.695,16.602,35.156,977,50.781,17.578,5.859,977,6.836,12.695,1.953,29.297,15.625,8.789,32.227,14.648,10.742,977,15.625,1.953,8.789,21.484,0,69.336,5.859,1.953,38.086
1282,Quercus_Imbricaria,58.594,87.891,17.578,27.344,0,11.719,9.766,0,0,23.438,41.016,1.953,46.875,0,0,0,21.484,27.344,21.484,9.766,0,0,0,0,1.953,15.625,0,0,50.781,11.719,0,0,35.156,0,15.625,23.438,15.625,3.906,1.953,0,0,21.484,5.859,3.906,44.922,0,3.906,0,0,0,44.922,0,25.391,1.953,0,0,13.672,3.125,44.922,3.906,7.812,0,56.641,1.953,54.749,49.165,46.266,43.902,40.425,37.275,34.562,31.882,29.138,27.098,24.326,23.322,21.222,22.222,21.839,2.238,23.996,24.893,25.319,26.824,27.397,28.995,3.174,3.457,36.421,40.463,41.779,45.372,48.059,51.495,56.109,61.324,63.304,58.558,54.294,51.017,46.844,45.251,41.728,39.401,36.167,33.907,30.902,29.621,259,23.977,21.939,2.042,20.064,19.247,21.112,2.096,23.038,23.678,25.945,27.675,30.307,33.082,3.605,3.934,42.958,46.948,48.026,52.036,22.461,293,7.812,13.672,15.625,0,14.648,0,0,30.273,39.062,0,13.672,1.953,977,12.695,0,7.812,38.086,293,32.227,7.812,293,3.906,15.625,43.945,35.156,17.578,1.953,11.719,6.836,13.672,11.719,33.203,14.648,24.414,17.578,20.508,14.648,17.578,6.836,2.832,10.742,74.219,977,3.125,8.789,4.883,9.766,3.906,9.766,7.812,12.695,3.125,16.602,0,5.859,13.672,1.953,293,41.016,61.523,5.859,37.109
1283,Quercus_Cerris,7.812,5.859,13.672,42.969,7.812,0,5.859,0,5.859,11.719,23.438,9.766,29.297,21.484,13.672,0,19.531,33.203,42.969,19.531,25.391,3.906,0,13.672,11.719,19.531,5.859,9.766,625,9.766,1.953,3.906,25.391,1.953,1.953,17.578,11.719,21.484,15.625,0,0,41.016,3.125,1.953,68.359,1.953,27.344,19.531,0,39.062,13.672,0,35.156,1.953,1.953,3.906,13.672,50.781,44.922,21.484,1.953,0,1.953,0,88.859,8.894,89.582,91.622,94.185,98.012,10.213,10.635,11.116,11.662,12.233,12.741,13.154,13.606,14.249,1.526,16.401,16.842,15.656,14.746,14.121,13.617,13.167,12.589,11.993,11.392,1.077,10.249,97.613,93.088,89.498,86.763,85.435,86.443,87.372,89.654,93.257,97.304,10.166,10.672,11.223,11.776,12.433,1.304,13.518,13.867,14.055,14.876,15.999,16.361,1.535,14.387,14.152,13.686,13.062,1.245,11.824,11.252,10.671,10.203,97.803,94.801,92.058,90.195,3.125,3.906,14.648,8.789,1.953,977,3.125,7.812,21.484,5.859,3.906,0,13.672,45.898,0,2.832,4.883,977,39.062,18.555,293,21.484,1.953,0,18.555,6.836,625,7.812,26.367,19.531,35.156,0,977,19.531,17.578,0,0,36.133,22.461,9.766,10.742,11.719,15.625,51.758,5.859,38.086,27.344,977,2.832,39.062,977,17.578,0,50.781,0,0,977,977,26.367,0,0,3.906,12.695,63.477
1284,Crataegus_Monogyna,1.953,3.906,25.391,17.578,13.672,1.953,7.812,0,5.859,5.859,3.906,33.203,23.438,7.812,48.828,0,3.906,7.812,9.766,9.766,3.906,19.531,5.859,46.875,17.578,25.391,15.625,25.391,29.297,21.484,11.719,19.531,7.812,1.953,0,19.531,11.719,15.625,41.016,19.531,23.438,5.859,3.125,17.578,19.531,21.484,17.578,48.828,39.062,5.859,13.672,1.953,44.922,37.109,11.719,15.625,1.953,3.906,23.438,0,1.953,9.766,5.859,5.859,52.027,5.211,54.401,55.374,58.876,62.016,6.601,71.532,74.353,78.541,80.106,81.341,79.824,77.267,76.027,75.102,77.617,75.838,71.713,68.409,68.748,64.967,60.723,59.021,57.828,54.399,55.659,61.126,5.522,55.371,58.394,59.905,55.633,58.983,61.464,60.511,64.827,70.331,72.643,69.084,72.254,77.706,77.204,74.703,78.943,79.935,78.878,82.708,76.012,78.236,74.594,69.239,70.725,71.201,66.412,67.414,61.608,60.488,64.017,58.777,56.125,55.138,55.922,53.444,293,1.953,1.953,3.418,0,977,0,0,0,55.664,26.367,0,12.695,11.719,0,25.391,0,1.953,13.672,977,0,15.625,977,24.414,17.578,2.832,11.719,0,22.461,13.672,11.719,977,22.852,0,4.883,0,10.742,0,14.648,7.812,69.336,10.742,5.859,977,977,0,7.812,0,17.578,26.367,977,20.508,57.617,5.859,0,0,0,15.625,17.578,0,0,16.602,9.766,14.648
